sourceKeyword,sourceKeywords,PRDLST_NM,PRDLST_DCNM,POG_DAYCNT,QLITY_MNTNC_TMLMT_DAYCNT,BSSH_NM,PRDLST_REPORT_NO,PRMS_DT,LAST_UPDT_DTM
계란,,푸짐한끼 계란후라이&치킨카레볶음밥,즉석조리식품,제조일로부터 9개월,,주식회사 엄지식품,20150493208556,20200422,20240117
계란,,풀리웰리 간장버터계란밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208746,20210218,20240117
계란,,풋풋 계란무스소스,소스,제조일로부터 12개월까지,,주식회사 혜성식품,20010263055900,20240708,20240711
계란,,프렌치빈계란찜,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175784,20230116,20260321
계란,,프로틴 계란빵,빵류,제조일로부터 12개월 냉동보관(-18도이하),,스트릿푸드,2023051298011,20250131,20250206
계란,,프로페셔널 계란 L 페투치네 생면,생면,제조일로부터 60일,,서울프로셰프,2021035852957,20241014,20241016
계란,,프로페셔널 계란 라자냐 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852918,20230722,20241129
계란,,프로페셔널 계란 리가토니 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852972,20250131,20250206
계란,,프로페셔널 계란 링귀니 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852985,20250801,20250805
계란,,프로페셔널 계란 마팔디네 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852917,20230722,20241101
계란,,프로페셔널 계란 먹물 링귀니 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852986,20250801,20250805
계란,,프로페셔널 계란 먹물 탈리아텔레 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852976,20250422,20250426
계란,,프로페셔널 계란 부카티니 생면,생면,제조일로부터 60일,,서울프로셰프,2021035852922,20230722,20230725
계란,,프로페셔널 계란 스파게티 생면,생면,제조일로부터 90일,,서울프로셰프,202103585295,20220119,20241101
계란,,프로페셔널 계란 스파게티 생면 S 벌크,생면,제조일로부터 60일,,서울프로셰프,2021035852915,20230718,20230725
계란,,프로페셔널 계란 오징어 먹물 카사레체 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852951,20240513,20240515
계란,,프로페셔널 계란 오징어 먹물 파파르델레 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852956,20240920,20240925
계란,,프로페셔널 계란 카사레체 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852955,20240809,20250320
계란,,프로페셔널 계란 카펠리니 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852953,20240801,20240808
계란,,프로페셔널 계란 탈리아텔레 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852920,20230722,20241101
계란,,프로페셔널 계란 파케리25 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852973,20250314,20250318
계란,,프로페셔널 계란 파파르델레 생면,생면,제조일로부터 60일,,서울프로셰프,2021035852921,20230722,20241017
계란,,프로페셔널 계란 페투치네 생면,생면,제조일로부터 60일,,서울프로셰프,2021035852919,20230722,20230725
계란,,프로페셔널 시금치 계란 라자냐 생면,생면,제조일로부터 90일,,서울프로셰프,2021035852974,20250317,20250320
계란,,플레인 계란빵,빵류,제조일로부터 9 개월,,(주)그린비엔에프,20220510689149,20260212,20260224
계란,,플레인 계란빵,빵류,제조일부터9개월까지,,(주)도깨비제과,202402838508,20241004,20241009
계란,,플레인계란빵,빵류,제조일로부터 냉동보관 6개월,,포레스트디저트,2023063488332,20231205,20231211
계란,,피자계란빵,빵류,제조일부터9개월까지,,(주)도깨비제과,202402838509,20241002,20241011
계란,,피카츄 계란과자,과자,제조일로부터 12개월 까지,해당없음,(주)대산후드 탄현2공장,19930355028228,20210716,20230603
계란,,하림계란블럭,알함유가공품,제조일로부터 12개월,,상미식품주식회사,199104490041123,20250401,20250502
계란,,하림이닭 탄단지 도시락 간장계란밥과 짜장닭가슴살,즉석조리식품,제조일부터        12 월,,(주)하림 제2공장,2020049145654,20240517,20240606
계란,,하림이닭 탄단지 도시락 간장계란밥과 카레닭가슴살,즉석조리식품,제조일부터        12 월,,(주)하림 제2공장,2020049145659,20240517,20240606
계란,,하림이닭 탄단지 도시락 간장계란밥과 한입스테이크,즉석조리식품,제조일부터        12 월,,(주)하림 제2공장,2020049145657,20240517,20240606
계란,,하림이닭 탄단지다이어트 도시락 간장계란밥과 짜장닭가슴살,체중조절용 조제식품,제조일부터     12개월,,(주)하림 제2공장,2020049145651,20230629,20240117
계란,,하림이닭 탄단지다이어트 도시락 간장계란밥과 카레닭가슴살,체중조절용 조제식품,제조일부터     12월,,(주)하림 제2공장,2020049145649,20230307,20240117
계란,,하림이닭 탄단지다이어트 도시락 간장계란밥과 한입스테이크,체중조절용 조제식품,제조일부터        12월,,(주)하림 제2공장,2020049145635,20220523,20240117
계란,,하이밥 닭가슴살 간장계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,주식회사 엄지식품,201504932081121,20230816,20240117
계란,,한국식 계란말이,즉석조리식품,제조일로부터 5일,,도리깨침,20200280142918,20251203,20251206
계란,,한끼 계란연두부,가공두부,제조일로부터 23일,,풀무원식품(주),2003044504567,20160718,20250514
계란,,한끼 계란연두부 오리엔탈유자소스,가공두부,제조일로부터 23일,,풀무원식품(주),2003044504597,20220818,20250514
계란,,한끼간장계란볶음밥,즉석조리식품,냉동. 12개월,,(주)시아스,200504150204688,20230615,20230616
계란,,한끼김밥 치즈계란김밥,즉석조리식품,제조일로부터 12개월,-,주식회사지에프에스,20170624144466,20240910,20240911
계란,,한끼도시락 불맛계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,주식회사 엄지식품,20150493208990,20221111,20240117
계란,,한끼도시락 장조림계란밥,즉석조리식품,제조일로부터 12개월까지,,주식회사 엄지식품,20150493208992,20221111,20240117
계란,,한끼통살 계란용 데리야끼소스,소스,제조일로부터 6개월까지,,주식회사 동방푸드마스타,1991044507710089,20260310,20260312
계란,,한끼통살 계란용 떡볶이소스,소스,제조일로부터 6개월까지,,주식회사 동방푸드마스타,1991044507710091,20260310,20260312
계란,,한끼통살 계란용 허니소이소스,소스,제조일로부터 6개월까지,,주식회사 동방푸드마스타,1991044507710093,20260310,20260314
계란,,한끼통살 김자반밥바 버터샤브계란맛,즉석조리식품,제조일로부터 12개월,,(주)엄지식품,20210504123390,20250929,20251003
계란,,한끼통살 후식주먹밥 샤브계란맛,즉석조리식품,제조일로부터 12개월,,(주)엄지식품,20210504123252,20230918,20240117
계란,,한솥 사골계란국,즉석조리식품,제조일로부터 12개월,,상미식품주식회사,19910449004986,20221227,20221228
계란,,한솥 청양사골계란국,즉석조리식품,제조일로부터 12개월,,상미식품주식회사,19910449004987,20221227,20221229
계란,,한숟갈 계란찜 파우더,복합조미식품,제조일로부터 12개월,제조일로부터 12개월,호미푸드,20170570200203,20250709,20250719
계란,,한우 계란 장조림,조림류,90일,,(주)동인축산,202502332195,20260413,20260430
계란,,한우 계란 장조림,조림류,제조일로부터 90일,,(주)동인축산,202502332196,20260428,20260522
계란,,한우계란볶음밥,즉석조리식품,제조일로부터 5일,,라임에프앤비(주),20210222240601,20241209,20241210
계란,,한우계란죽,즉석조리식품,제조일로부터 3개월,,(주)에르코스농업회사법인,20100231185395,20230828,20260421
계란,,한우계란찜,즉석조리식품,제조일로부터 40일,,주식회사 내담에프앤비(NAEDAM F&B),20140466024750,20210915,20230901
계란,,한우샤브계란죽,즉석조리식품,제조일로부터 60일,,주식회사 내담에프앤비(NAEDAM F&B),20140466024866,20250331,20250404
계란,,한우소고기계란장조림,조림류,제조일로부터 5일,제조일로부터 5일,(주)하니푸드,20210268770128,20210607,20240323
계란,,한우소고기야채계란말이,즉석섭취식품,제조일로부터 4일,,(주)하니푸드,20210268770242,20211107,20211112
계란,,한우시금치계란탕,즉석조리식품,제조일로부터 15일,,(주)뽀뽀뜨,200203804811233,20181217,20230610
계란,,한우프렌치빈계란볶음밥,영.유아용 이유식,제조일로부터 25일,해당없음,(주)푸드케어 2공장,20220396175658,20220526,20260321
계란,,한입 계란&라페 닭가슴살소시지 포두부롤,즉석섭취식품,제조일로부터 5일까지,제조일로부터 5일까지,농업회사법인(주) 담푸른,2016033866958,20210829,20240120
계란,,한입 계란&라페 포두부롤,즉석섭취식품,제조일로부터 5일,,농업회사법인(주) 담푸른,20160338669134,20230330,20240327
계란,,한입가득계란만두,만두,제조일로부터 12개월,,(주) 푸르온,199904613861055,20240711,20240716
계란,,한입닭가슴살스테이크 샐러드 & 곤약계란볶음밥,즉석조리식품,제조일로 12개월,,(주)푸드인모닝스타,2022049356310,20220520,20220523
계란,,한잔하기'딱'좋은! 계란 두부튀김&볶음김치,즉석조리식품,제조일로부터 7일,,주식회사 락컴퍼니,20210202173358,20250312,20250327
계란,,한품간장계란볶음밥,즉석조리식품,제조일로부터 12개월 까지,,(주)하림산업 함열식품1공장,20200491392223,20211213,20240117
계란,,함박스테이크&계란볶음밥 세트,즉석조리식품,제조일로부터 12개월,,(주)현대그린푸드 스마트푸드센터,201902803274102,20250328,20250329
계란,,함박스테이크&계란후라이,즉석조리식품,제조일로부터 냉동보관(-18℃이하) 6개월,,주식회사 가람식품,2020015600629,20200728,20211030
계란,,함박스테이크와계란후라이,즉석조리식품,제조일로부터 12개월까지,,(주)푸드인모닝스타,20220493563218,20241129,20241205
계란,,해물계란볶음밥,즉석조리식품,제조일로부터 4일,,(주)하니푸드,20210268770322,20230612,20240323
계란,,해물계란탕분말,복합조미식품,제조일로부터 상온24개월,,(주)미미식품,198804440181711,20260514,20260520
계란,,해물계란탕분말,복합조미식품,제조일로부터 12개월,,다온SPC,20200349234425,20230707,20230711
계란,,해태계란과자,과자,제조일로부터 365일,,훼미리식품주식회사,1982048102118,20220613,20240117
계란,,해태계란과자 피스타치오,과자,제조일로부터 365일,,훼미리식품주식회사,19820481021351,20240821,20240823
계란,,해태코코아계란과자,과자,제조일로부터 365일,,훼미리식품주식회사,19820481021331,20231017,20240117
계란,,햄&계란후라이,즉석조리식품,제조일로부터 45일,,(주)씨티푸드(제1공장),2015055605883,20251030,20251219
계란,,햄&계란후라이 볶음밥,즉석조리식품,제조일로부터 45일,,(주)씨티푸드(제1공장),2015055605891,20260515,20260521
계란,,햄&스크램블에그계란볶음밥,즉석섭취식품,제조시간으로부터 96시간,,(주)우리델리카,20150443298961,20250811,20250812
계란,,햄계란구이,조림류,제조일로부터 냉장 5일,,아람찬,20220188406167,20221227,20221228
계란,,햄계란말이,즉석조리식품,제조일로부터7일,,주식회사장모님에프앤비,20230300165152,20240807,20240809
계란,,햄계란케찹밥,즉석조리식품,제조일로부터 6개월까지,,(주)맛요일,20160200280324,20250812,20251213
계란,,햄야채계란볶음밥,즉석조리식품,제조일로부터 4일,,(주)하니푸드,20210268770166,20210608,20240326
계란,,햄야채볶음밥과계란후라이,즉석조리식품,제조일로부터 12개월까지,,(주)푸드인모닝스타,20220493563223,20241202,20241207
계란,,햄치즈계란빵,빵류,제조일로부터 12개월,,호모사피엔스,2024027457218,20250416,20250418
계란,,햇반 만능계란볶음밥,즉석조리식품,9개월,-,씨제이제일제당(주)진천BLOSSOM CAMPUS,2018045028599,20230830,20251211
계란,,햇반 베이컨계란볶음밥,즉석조리식품,9개월,-,씨제이제일제당(주)진천BLOSSOM CAMPUS,2018045028598,20230724,20251003
계란,,행복한 계란빵 반죽,빵류,제조일로부터 10일까지,,(주)씨에이치좋은푸드,2016036866238,20200902,20200922
계란,,행복한 계란빵 반죽,빵류,냉장15일,,(주)씨에이치푸드,202102029585,20210614,20220617
계란,,행복한 계란빵 반죽(냉동),빵류,냉동6개월,,(주)씨에이치푸드,2021020295832,20230419,20230421
계란,,행복한 계란빵반죽(냉동),빵류,제조일로부터 6개월까지,,(주)씨에이치좋은푸드,2016036866258,20240922,20240927
계란,,행복한맛남 계란옷 입은 동그랑땡,식육함유가공품,냉동 12개월,,(주)아워홈,20060445219856,20190306,20250826
계란,,행운 루비동 계란 반죽,빵류,냉장15일,,주식회사행운푸드,2014008672923,20250811,20250812
계란,,허닭 닭가슴살 간장계란곤약볶음밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,200804930741240,20230207,20240117
계란,,허닭 닭가슴살 간장계란곤약볶음밥,즉석조리식품,제조일로부터 12개월,,(주)엄지식품,20210504123100,20220414,20240117
계란,,허닭 닭가슴살 간장계란곤약볶음밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208727,20210129,20240117
계란,,헬로빙그레 토마토계란볶음밥,즉석조리식품,제조일로부터 12개월까지,,농업회사법인 주식회사 한우물,20080493074370,20170824,20240117
계란,,현대농장 계란장조림소스,소스,제조일로부터 6개월 까지,,(주)티프리 제1공장,201603688221174,20250702,20250715
계란,,현미간장계란볶음밥,즉석조리식품,제조일로부터 12개월,,주식회사 엄지식품,20150493208467,20190814,20240117
계란,,현미계란볶음밥 세트,즉석조리식품,제조일로부터 9개월,,(주)현대그린푸드 스마트푸드센터,201902803273181,20230922,20231003
계란,,현미계란볶음밥&포크스튜,당뇨환자용 식단형 식품,제조일로부터 270일,,(주)현대그린푸드 스마트푸드센터,201902803274436,20250724,20260414
계란,,현미계란볶음밥/포크스튜 세트,당뇨환자용 식단형 식품,제조일로부터 270일,,(주)현대그린푸드 스마트푸드센터,201902803273186,20230922,20240830
계란,,현우동 버터계란 소스,소스,제조일로부터 18개월까지,,(주)에프앤에스식품,202103521781772,20250411,20250902
계란,,현우동 버터계란 소스-1,소스,제조일로부터 18개월까지,,(주)에프앤에스식품,202103521781718,20250224,20250411
계란,,혜자NEW통계란&케이준샐러드,즉석섭취식품,제조일로부터 6일 까지,제조일로부터 6일 까지,(주)농업법인 은성,20200393064104,20251203,20251216
계란,,혜자NEW통계란&케이준샐러드,즉석섭취식품,제조일로부터 6일 까지,제조일로부터 6일 까지,(주)농업회사법인 은성,20160375275160,20251203,20251204
계란,,혜자로운한끼 계란진미채김밥,즉석섭취식품,제조일시로부터 72시간 이내,,(주)후레쉬서브,200803362281423,20240410,20241018
계란,,호박계란국훈제오리햄볶음도시락,즉석섭취식품,제조 후 10시간,,(주)비엘푸드,201902029633037,20260108,20260109
계란,,홈앤키즈 구워만든 제주 유정란 계란쿠키,과자,제조일로부터 1년,제조일로부터 1년,주식회사 제주내먹,20130631190221,20221124,20230202
계란,,홈플델리계란두배비빔밥,즉석섭취식품,제조시간으로부터 40시간,,롯데용인CK 주식회사,200003470522879,20220816,20250314
계란,,홈플델리계란두배비빔밥,즉석섭취식품,제조시간으로부터 40시간,,롯데부산CK 주식회사,200206143692851,20240807,20250321
계란,,홍국미새우계란볶음밥,즉석조리식품,제조일로부터 8일,,주식회사 지니온,2024032015782,20240410,20251202
계란,,홍영의 계란찜간장,소스,2년(24개월),,주식회사 더동쪽바다가는길,2015056600931,20210616,20231110
계란,,홍콩식 계란에 뿌려먹는 간장소스,소스,실온 12개월,,(주)제이엔제이푸드,201504430301317,20240909,20240910
계란,,화이트굴림만두와 곤약간장계란밥,즉석조리식품,제조일로부터 12개월까지,,(주)푸드인모닝스타,20220493563289,20260406,20260509
계란,,화이트크림계란함박,즉석조리식품,제조일로부터 4개월까지,,(주)후드원,200304451282693,20250520,20250524
계란,,황궁참계란빵반죽,빵류,15일,,황궁 참 식품,200903646776,20090619,20260201
계란,,황금 계란빵 반죽,빵류,제조일로부터 냉동 6개월,냉동 6개월,주식회사 황금에프앤비,2020040201387,20250728,20260129
계란,,황금 계란빵 반죽,빵류,제조일로부터 냉장 18일,냉장 18일,주식회사 황금에프앤비,2020040201386,20250716,20260129
계란,,황금알 유정란 계란과자,과자,제조일로부터 12개월,제조일로부터 12개월,(주)제이주원컴퍼니,20210225314101,20250325,20250917
계란,,황태 우린 물로 만든 계란 야채 볶음밥,즉석조리식품,제조일부터9개월(냉동),,농업회사법인 주식회사 한우물,20080493074125,20131210,20240117
계란,,황태계란국,즉석조리식품,제조일로부터 7일,,팜스더프레시,20220299544152,20240105,20240117
계란,,황태계란국,즉석조리식품,제조일로부터 7일,,주식회사찬장에프에스대전,20220321100367,20221206,20260430
계란,,황태계란국,즉석조리식품,제조일로부터 7일,,주식회사케이제이푸드(KJ Food),20210424124110,20211218,20240322
계란,,황태계란국,즉석조리식품,제조일로부터 3일,,황가식품,2022030833098,20230313,20230318
계란,,황태계란국,즉석섭취식품,,해당없음.,(주)푸드윈,20080342441275,20230418,20230421
계란,,황태계란북엇국,즉석조리식품,제조일로부터12개월까지,,동림푸드(주),19910386025406,20151014,20230610
계란,,황태대파계란국,즉석조리식품,제조일로부터 12개월까지,,(주)대도F&D,19920392069392,20241022,20241030
계란,,황태무채계란국,즉석조리식품,제조일로부터 5일,제조일로부터 5일,(주)하니푸드,20210268770581,20250509,20250517
계란,,황태콩나물계란국,즉석조리식품,제조일로부터 5일,제조일로부터 5일,(주)하니푸드,20210268770578,20250509,20250513
계란,,후게츠 계란면,생면,제조일로부터 45일,,(주)타마루에스엠에스,2013027503397,20250108,20251204
계란,,훈제계란조림,조림류,제조일로부터7일,,주식회사장모님에프앤비,20230300165159,20240820,20240822
계란,,흑닭 더 빅 닭가슴살 마늘계란버터 볶음밥,즉석조리식품,제조일로부터 12개월,,오뚜기냉동식품 주식회사,20040355580653,20250519,20250920
계란,,흑미꼬꼬계란볶음밥,즉석조리식품,제조일로부터 8일,,주식회사 지니온,20240320157198,20240527,20240530
계란,,흑백목이계란볶음,기타가공품,제조일로부터 5일,,주식회사찬장에프에스대전,20220321100543,20230130,20230203
계란,,희가덕물만두 계란,만두,제조일로 부터 12개월,,장강식품,201600864317,20250908,20250912
